rating,text
3,"We stayed here overnight after arriving late to Jeju by plane. It cost about ￦8,000 to take a taxi here. The room is a standard one room apartment with no kitchen, refrigerator, and wet bath. It was a good place to stay, but there aren't many attractions nearby."
3,"Molto scenografica la piscina in camera con vista mare, camera pulita ma per il prezzo forse mi sarei aspettata di non trovare dei dettagli fuori posto tipo, mattonella mancante nel bordo piscina, pavimento con dei rattoppi in un angolo e fili della corrente penzolanti nel comodino. a parte questi dettagli la struttura ha un alto potenziale!"
4,狭才海水浴場を利用するために3泊4日で滞在しました。お部屋はシービュールームを予約したのですが、最上階のお部屋で窓一面に海が広がる素晴らしい景色が見れました。天候が悪い日もあったのですが、この景色のおかげで旅行気分が楽しめました。 お部屋は広々としていて快適です。バスルームがコンパクトですが、この眺めがあるので許容できました。ホテルの施設はルーフトップにある景色が見えるベンチのみですが、建物内にはコンビニとカフェがあるのでちょっとした飲食や必要なものの買い物には困りません。日本語が話せるスタッフがいるのは助かりました。英語は殆ど通じません。 向かいがすぐに海水浴場なので、いつでもふらりと海水浴を楽しんだり、海辺を散策したりとビーチを存分に楽しむことができました。
4,"Hyeopjae Beach 맞은 편에 위치하여 멋진 전망을 제공합니다. 호텔 근처에서 식사 장소가 있습니다. 직원도 친절합니다. 내가 예약 한 방에는 커다란 창문이있는 해변을 향한 방 안에 거대한 ""욕조""가있다. 너무 실용적이지는 않지만 아들은 그것을 좋아합니다. 그렇게 실용적이지 않은 한 가지는 샤워 공간입니다. 샤워 후에 화장실 바닥이 젖어 있습니다. 내가 머물렀던 방에는 마모의 흔적이있다. 호텔 바로 맞은 편에 무료 주차장이 있습니다. 우리가 단지 1 박 동안 머물렀던 것에 따라 총체적으로 그것은 멋진 체재 다."
5,"직원 분들도 친절하고, 숙소도 깨끗했고, 조식도 좋았습니다. 바다도 가깝고 서우봉 산책도 걸어서 할 수 있는 거리어서 좋았어요. 루프탑 수영장도 가족들과 놀기 좋았습니다."
3,"This place was fine, however the pictures were a bit misleading. A little more run down and more like a backpacker motel. The beds were uncomfortable and the room was musty with the floor peeling in spots.  The manager was very nice with great English and lots of recommendations. It was very easy to get around by bus and was the starting point of an awesome East Jeju Nature tour bus line, the 810. This island is beautiful and the stay here was fine, just different than expected."
5,"Мы жили неделю в этом отеле, нам понравилось. Номер был в корейском стиле: деревянные стены и потолок, низко повешенное зеркало в комнате. Но с кроватью, точнее с двумя сдвинутыми, очень удобными. Спать в таком номере прекрасно: тихо и очень комфортно. Как на даче в пригороде. Хозяин англоговорящий, очень приятный молодой человек, каждый день общался с нами, помогал с выбором мест для ужина и пр. Отдельно хочу похвалить прачечную: за 2 часа постирают и высушат огромную кипу одежды, пользовались 2 раза, перед отъездом нам даже всё сложили вплоть до носков по методу Кон Мари. Территория отеля зеленая, вокруг лес. Мы арендовывали машину, что оптимально на острове, но автобусные остановки тоже рядом были. В отеле есть небольшой магазинчик с едой и прочими вещами первой"
4,"우리는 신혼 여행으로 제주도를 방문했습니다. 이 호텔은 숙박을 해변 근처에, 조용하고 편리한. 그들은 객실 내부에서 스스로 요리할 수 있습니다. 우리는 아주 편안했고 좋았다. 가격이 적당하다. 그러나 아침 식사가 형편 없었습니다. 우리는 적극 이 호텔을 추천합니다!"
4,"호스트는 아주 친절하고 도움이 되었습니다. 그는 우리를 픽업해서 근처에 있는 동안 애월 버스 정류장에서 길을 잃었다. 이른 체크인을 할 때까지 우리는 9 편입니다. 방은 깨끗하고, 아름답게 꾸며져 있는 쾌적한 작은 부엌 이다. 자신을 요리할 수 있다면 그 이상의 여가시간! 또한, 이 곳은 아주 아름다운 주변 환경. 평화로운 바다를 걸어서 갈 뿐, 좋은 식당 GS25. 이 위치는 버스 정류장 (20 분 거리에 있는) 을 타고, 그리고 제주시. 할 수 있는 아주 좋은 대중 교통 수단이 없고. 차를 렌트 한다면 강력 추천합니다!"
3,"По состоянию номеров,видно что отель достаточно новый. Но наше знакомство с ним началось не очень хорошо! Наш семейный номер на 4 человек включал только 2 кровати (1 двуспальная и 1 односпальная),спросили как спать 4 человеку,предложили спать на полу! После не долгой дискуссии,в номер принесли ещё одну кровать. При бронировании отеля,выбрали вариант с завтраками. Что сказать,если вы любите хлеб с соком,вам сюда. Кофе машина сломалась,к хлебу предложили джем и ореховую пасту,не густо,так сказать. Мы остались крайне недовольны этим,при этом мы не самые дотошные гости. Рядом с отелем есть магазин GS 25,и кафе с не самыми демократичными ценами!  Правда ,вид из окна немного сгладил ситуацию,берег в 300 метрах(не пляж). Бассейн заливается ледяной водой,что тоже не очень."
3,25000원에 일박하였습니다. 공항에서 그렇게 멀지 않으므로 늦은시간 도착해서 렌터가 있는 사람은 하루 묵으면 좋을 듯.. 네이버 검색결과 안좋은 리뷰가 있긴 한데 그정도는 아니라 봅니다. 다만 시설이 열악한건 사실임. 그치만 방 넓고 온수 따뜻하게 나오고 크게 불만 없었습니다.
5,"We stayed at the new wing of the hotel, at another building on the 3rd floor. We had a balcony facing the ocean. Room was true to picture. All basic amenities was provided even a little hair tie. Floor was heated too.  Aircon worked well. All adjustable. (Unlike some places with presets.)  There's a starbucks in front of the hotel with a good view. A few cafes nearby. Nice area 10 mins drive from aewol. Regret not staying there longer. Would love to come back again."
4,늦은 휴가겸 태교여행으로 선택한 제주.. 8월의 마지막 날이지만 숙박비를 포함한 모든 여행자 물가가 의외로 비쌌어요.. 아기도 함께하는 여행이라 숙박업체 선택이 제일 신경쓰였어요.. 1급 호텔을 가고싶었지만 너무 비싼 요금때문에..ㅎㅎ  폭풍검색 끝에 신규로 오픈한 호텔 몇군데 찾았는데.. 예약이 가능한 객실이 있는곳이 별로없었어요.. 리치호텔... 아무리 검색해도 후기가 없어서 고민 많이했는데.. 규모가 크진 않지만 저렴한 가격에 애월바다가 보이는 월풀 욕조가 있는 깔끔한 호텔이예요~ 가성비 좋은 제주 숙박업체예요~ 강추합니다^  ^
5,신축건물이고 모던한 방 디자인 인테리어 스파실 침실 모두 좋아요. 펜션처럼 음식해먹을 수 있는 인덕션도 있더군요. 그런데 그릇은 없었어요.
3,"방에서 보이는 사진 좋네요. 위치 보기, 성산일출봉과 가까운 곳에, 이 방은 꽤 비싼 이유는. 성산 일출봉 은 여러 해산물 식당을 찾을 수 있다. 흥미로운 아무것도 할 수 있는 지역을. 마트와 레스토랑이 있지만 호텔 앞에 있다. 저는 이 호텔을 추천하지 않을 경우 오랜 시간을 보낼 곳을 찾는다면 실내. 저는 전혀 생각 하지 않은 방 청소도 있기 때문에 나는 냉장고에서 유리 됩니다 사용할 수 있습니다. 저와 제 남편은 갑자기 일어나 새벽 2시까지 잠을 잘 수 있기 때문에 침대는 편안하지 않고 갑자기 4 문에 노크. 를 선택하지 않은 때 에 전화."
3,"가고 싶은 것을 사면, 아마도 제 남편이 한국, 우리에게 비싼 마트 직원들의 청원 을 하다. 뭐? 이렇게 보면 가난한? 나는 한국 문화를 이해하지. 아마 그들은 외국인만 열면? 어쨌든 저는 캄보디아, 같은 말을 하지 않는 태도."
3,its location is perfect if you want to visit Seongsan Ilchulbong or Udo. It takes less than  15 minutes to get there by taxi. The room was clean and the service was good but there was nothing much nearby. We had to walk for about 15~20 minutes to any restaurant. The area is very quiet though.   The hotel itself is quite far from the airport but we were able to get there by bus.
4,"여름 성수기에 방문했는데 가격적으로 괜찮았습니다. 리모델링을 했는지 신축을 했지는 건물, 시설물은 위생적이고 깨끗한 편이었으나 제주의 습한 기후 탓인지 벽지 등에 곰팡이가 슬어 제습기를 가동하고 있었으며, 곰팡이를 지운 흔적이 남아 있어 조금 불쾌했었습니다. 한여름 이외에 방문을 권장합니다."
4,성산일출봉 또는 우도가실분은 전날 여기서 숙박하시면 될듯합니다. 객실룸 상태는 가격대비 좋습니다. 다만 금연객실로 달라고 했음에도 불구하고 담배냄새가 나서 그 부분만 별로였습니다. 하지만 가격대비 룸상태는 훌륭한 편이라 관광일정이 빼곡히 있어 호텔이용을 안하는 날에는 이곳을 이용하면 가성비가 좋을듯 합니다.
3,일단 해안도로 근처라 주변 산책 하기 좋았구요 딱히 주변 시설을 이용할건 없었지만 펍이나 편의점이 있어서 아니면  차 타고 조금만 가면 노형 시내가 나오니 그렇게 문제가 될건 없다고 생각합니다  제가 머문 곳은 신관 룸이였는데 싱글베드1개와 더블베드1개가 있는 방이였습니다(아마 신관에 있는 룸이 다 호텔식 방만 있는 곳 같고 구관이 주방이 있는 펜션식 룸인거 같습니다)   룸컨디션이 정말 좋아 이 정도는 아닌데 그냥 겉보기에 괜찮을 정도였어요 한 가지 계속 눈에 띄는것은  방 아래쪽 벽지들이 다 긁혀있었는데 복도의 벽지들도 다 아래쪽 벽지들이 긁혀서 튿어져 있더라구요 여튼 이러 저러한 보수들은 신경 안 쓰시는거 같더라구요 사람 손때가 너무 묻어있는 그런 느낌이 많았습니다 군데군  데 오염이 있는 부분이 있었습니다 
4,규모가 크진 않지만 편의점 바베큐 수영장 등 편의시설이 잘 되어있어요 세탁시설도 있구요 바로 앞에 도두봉이 있어 아름다운 전경도 볼수있어요 해안도로에 있어 오션뷰 객실 전망이 멋집니다
5,"공항에서 10분정도 거리에 위치해있습니다. 해안도로 바로 옆이라 전망이 좋고 1층과 도보 5분거리에 까페, 편의점, 약국 등 편의시설이 고루 갖춰있습니다. 리조트 본관 이용했는데 사진과 동일하게 욕실 주방 침대 등 굉장히 깔끔합니다. 크진 않지만 풀장도 관리가 잘 되고 있고요 바베큐장도 무료로 이용가능해요. 야자나무 조경이 굉장히 잘 되어있어서 제주시 근처인데도 휴양지 느낌이 많이 납니다. 자전거도 대여해준다고 하는데 이용은 못해봤구요 바로 앞에 도두봉이 있어 산책코스도 잘 되어있습니다."
3,"공항에서 필드 1km 10분 택시로.  80k 최저 2박을 예약했는데 작업하는 TV 및 에어컨 시설이 있습니다.  인터넷 및 갔습니다.  꽤 딱딱한 침대.  타피에이의 개선이 필요한 - 유지 보수가 부족함, 자신의 시설(Co 세도 er, 칫솔)  공항을 예 들릴 수 있습니다.  전반적으로 괜찮았어요."
2,공항에서 가까움. 우리는 특별한 $110.00 온라인을 통해. 있어 보이는 (하). 깨끗하고 좋습니다. 우리의 가격은 있어. 예약시 4 사람 많은 조금 실망했습니다. 에어컨은 약하고 일반적인 불만 이다. 요금 조심하세요. 와이파이 무료 및 확인.
5,"세탁기, 다리미 등 사소한것까지 갖추어져있어 묵기에 쾌적하고 편리했습니다. 바로 앞에는 바다가 보여 창밖으로 보이는 뷰가 탁트이고 좋았구요. 사장님 두분께서 친절히 맞이해주시고 꼼꼼히 신경 써 주셔서 굉장히 감사했습니다! 소수의 인원도, 여러명도 편리하게 이용 할 수 있을만한 구조라서  커플도, 다수의 인원이 있는 그룹도 쾌적하게 묵으실 수 있을 것 같다는 생각이 들었습니다. 좋은 숙소에 묵어서 더욱 즐거운 여행이 되었던 것  같아요. 강추! "
5,"2박 묵었어요~ 우선 공항에서 가까워서 좋았어요. 숙소가 바다 앞에 있었는데도 깨끗한 바다냄새만 나고, 생선 비린 냄새는 나지 않았어요. 주변도 주택가다 보니 조용합니다. 숙소 초입에 동네 마트랑 약국, 편의점도 있어서 편했습니다.  사장님 두분도 너무 친절하세요!!! 숙소앞에서도 마주쳐도 부담없었어요...엄청 잘해주세요ㅎㅎㅎ 숙소 주변에 마트 있는지 여쭤봤는데 일일이 위치 다 알려주시고, 놀러나가는데 어디에서 뭘 먹으라고 추천도 해주세요ㅎㅎㅎ 첫날 밤에 바닥도 차갑고 화장실에도 찬물밖에 안나와서 죄송함을 무릅쓰고 늦은 시간에 연락드렸는데도 사장님 두분 오셔서 확인해주시고 비어있는 따뜻한 방에서 잘 수 있도록 신경써 주셨어요ㅠㅠ 화장실에도 샴푸나 샤워용품 다 구비되어 있고요. 수건도 넉넉하게 바구니에 챙겨주셨어요. 토스트 먹을 수 있게 식빵과 초콜렛도 준비해주셨구요! 잼하고 버터도 냉장고에 준비해주셨더라고요. 아침에 잘 먹었어요ㅎㅎㅎ 침대가 생각보다 높아서 좀 딱딱하겠다..생각했는데 전혀 아니였어요!!! 베개도 폭신폭신하고 매트리스도 폭신폭신합니다. 그리고 여분 침구류도 챙겨주셔서 편하게 사용할 수 있었어요. 전체적으로 너무너무 만족했고요, 정말 다시 방문하고 싶은 숙소입니다. 사장님 두 분도 다음에 또 뵐 수 있었으면 좋겠어요~"
3,시설들이 좀 노후가 되어 있어요.  넓지만 딱히 좋은건 없거 단체로 오면 괜찮겠다는 생각은 들더라구요!  진짜 한 15명 정도?! 콘도형 정도로 생각하시면 될거 같아요. 가끔 거름냄새 올러올때 있어요. 
3, 넓긴넓어서 여러가족 여행왔을때는 좋겠지만.. 또는 친구들 여러명 왔을 때도 좋을거 같은데 연인끼리는 비추  그리고 제가 갔을 때 근처 축사에서 작업을 해서 소똥냄새가 어마어마 했어요 
5,가족여행으로 갔었어요~ 식구가 대식구라 좁으면 어쩌나 걱정했었는데 숙소도 넓고 넘 예뻤어요~ 아빠가 장애가 있으셔서 휠체어 사용을 하셔야 했는데 그것만 빼곤 넘 좋았어요~
4,"행사차 십여명이 두 채를 빌려 묵었습니다.  집 구조가 방 3개에 거실과 주방 등이 있는 형태지만, 2 베드의 방은 독채식으로 분리할 수 있어 편리합니다.  안방격인 트윈베드가 단체로 오긴 좀 아쉬운 점이 있지만, 3개의 화장실과 2군데의 주방시설이 소규모 단체 숙박엔 편리한 구조라 봅니다. TV는 거실과 독채에 각각 있고, 인터넷 잘 터집니다. 아쉬운 점은 5월임에도 주변 숲때문인지 파리 모기가 있고, 전자렌지가 없으며 냉장고가 작다는 정도를 들 수 있습니다. 암튼 가성비로 볼 때 탁월한 선택이 될 수 있다고 봅니다."
3,"이거 생각보다 힘들어 하는 곳이었고 6명 제주의 보석. 저는 책 였는데 SGD 257.94 (USD 204.29) 아고다를 통해. 살펴보기, 너무 좋아서 사실.  프로: 이곳은 거대한, 우리 2 퀸스 사이즈 침대, 싱글 침대 2, 3 식 객실, 2 부엌, 티비 2, 발코니 2, 거실 1, 심지어는 화장대 1 시청 방법. 퀸 사이즈 침대도 폭신하고 정말 편안하게. 무료 와이파이도 아주 좋았습니다. 서비스는 꽤 순물질, 중국어 및 영어 전혀 문제만 이야기. 우리 체크인 및 관리하는 사람에게 봉사하는 여자들은 친절하고 신속한 저녁 식사. 경치가 좋은, 이곳은 꽤 조용한, 우리는 아주 잘 잤다.   단점: 차가 필요하기에, 아주 원격 및 리뷰 읽었는데, 심지어 택시가 길을 잃다. 다음, 체크 인 시간은 꽤 늦게 4pm, 우리가 돌아보고 영겨에 였지만 친절하게도 2pm 의 짐을 맡길 수 있는 우리 방은 준비와 통화. 싱글 침대의 베개는 모든 플랫 기다리기보다는 힘들어. 다음, 사용할 수 있지만 핸드 타올 보다 요청 시. 이 하드 를 받은 방은 코딱지 하나, 개미가 득시글한 및 전원 포트. 다른 방에는 침대 옆의 램프가 까다로운.  또한 예약된 저녁에 각 30 싱가폴 달러 $무제한 바베 큐 돼지고기가, 스프와 측부를 모두 맛있어요. 나는 다시 돌아왔는데 모오이데 걸리더라도 전반적인 숙박."
5,"실내 인테리어가 화려하진 않지만 새것들이라서 근본적으로 깨끗함. 엘리베이터 등 기본시설에 문제 없으며, 주차는 앞쪽이 아닌 옆골목 쪽에만 하면, 밤낮으로 문제 없었음. 큰길가 이었음에도 차소리에 불편함 없었으며, 가격대비 적극 추천하고 싶은 곳임. 터미널 옆이라서, 음식점도 많고 특히 24시간 하는 식당(순두부집) 도 있었음"
4,"이른휴가로 친구들 4명과 제주 다인리조트의 카라반에 3박묵었습니다. 두달 정도 전에 예약하여 카라반치고는 상대적으로 저렴한 가격에 이용할 수 있었다는 것은 큰 장점이었습니다. 위치도 제주공항에서 그리 멀지않은 애월해변근처에 위치하여 접근성도 용이합니다. 카라반은 4명이상 들어가도 될정도로 아늑하고 깔끔하여 마음에 들었습니다. 카라반객실은 일반객실과 다르게 매일청소는 제공해주지않는다는 것이 단점이었습니다. 기본 제공되어있는 어메니티(휴지,치약,비누,수건)정도만 교체되었고 에어컨을 오래가동 시 물이 떨어지는 상황이 있긴하였습니다. 카라반에 딸린 바베큐시설을 이용할 수 있다는것이 메리트입니다. 카라반이라는 특별한 공간에서의 추억으로 좋은 곳이라고 생각됩니다."
3,겉은 조금 허름해보이지만 내부는 것보다는 훨씬 깔끔해요  비지니스 호텔 같은 느낌 공항에서 정말 가까워서 일찍 출발하는 사람들에게 좋을 것 같아요
4,"어른2, 중학생1, 초3 1 이렇게 네가족이 연휴 마지막날 묵었습니다 새벽 비행기라 일부러 공항 앞에서 찾았고, 저렴한 가격에 온돌룸으로 예약을 했습니다  방은 따뜻했고 리모델링을 해서 침구류와 욕실 포함 전체적으로 깨끗한 느낌이었습니다  장점 1. 공항 차로 5분 2. 호텔 1층에 24시간 코인빨래방 (주중 낮동안은 빨래를 맡기면 건조 후 찾아갈 수 있는 서비스를 제공) 3. 4인 예약시 1인침구 4개(온돌방기준), 물 4병, 수건 넉넉하게 제공  단점 1. 옷장이 협소(옷걸이 2개) 2. 욕실 문이 변기 바로 앞이라 문을 열면 무릎이 닿게 됨  다음에 기회가 된다면 조식과 렌트카 서비스도 받아보고 싶네요 "
3,"지난 10월에 두 차례 1박씩 ,총 2박을 했어요. 우선 호텔 시설은 오래되어 큰 기대는 안하시는게 좋아요. 하지만 오래되었어도 정리정돈된 상태라던지 필요한 것들은 다 갖춰져 있어요. 트윈룸에서 숙박을 했는데 침대도 적당히 편안하고 하루이틀 묵기에는 괜찮아요.  처음에 6층에서 숙박했는데, 객실에서 제주공항이 보여요. 비행기가 뜨고 내리는 장면들이 보이는데, 특히 좀 어둑어둑해지는 무렵에는 정말 멋있었어요. 게다가 공항에서 가장 가까이에 있는 호텔인 것으로 알고 있고, 제주도청과도 걸어서 5분 정도 거리에 있어서 번화가나 연동, 바오젠 거리 등으로 나가는데도 괜찮은 것 같아요.  고층에 공항 전망의 객실을 받을 수 있다면 가성비가 훌륭한 호텔이 되겠죠."
3,방은 나름 깔끔한 느낌 예전에는 베니키아가 아니었는데 인수를 하면서 리모델링 했나바요  외관도 조금 손보면 괜찮지 않을까 싶네요 ㅋ
5,"베니키아 호텔을 보통 엄청 좋은 부띠끄 호텔 클래스는 아니지만, 충분히 행복하게 여행을 계속할수 있도록 하는 호텔입니다! 한마디로 추천합니다 ㅋㅋㅋ 깨끗해요!"
5,"다음날 새벽 비행기라 공항 근처 숙박을 잡은거였음. 근데 가격대비 매우 좋음. 미리 말하면, 다음날 새벽에도 호텔에서 셔틀로 데려다 줌. 관광호텔이라 그런지 매우 넓었음. 나는 둘이서 썼지만, 4인가족도 충분히 묵을 수 있을만한 사이즈였음. 렌터카 빌린곳과 가까워서 더 좋기도 했고, 무튼 가격대비 정말 괜찮은 호텔임. 직원들도 매우 친절."
1,안경을 쓴 직원은 좋지 않습니다. 호텔은 실수를 저에게 사과하지 않았다. 그는 추가 비용을 지불하도록 요청했습니다. 그리고 침대에는 머리카락이 있었고 거울에는 모기 시체가있었습니다. 여행의 마지막 날 이었지만 다시 제주도로 가고 싶지 않습니다. . .
1,"우리가이 호텔에 머물기로 결정한 두 가지 이유는 (1) 무료 공항 교통편을 제공했고 (2) 자전거 두 대를 가지고 여행 중이었고 대형 호텔 이었기 때문에 우리는 자전거 상자를 계속해서 가지고있을 수 있기를 바랬습니다. 며칠 동안 우리는 제주를 자전거 타기를하고있었습니다. 우리가 호텔에서 체크 아웃하기 전에, 우리는 보관을 위해 그들과 함께 두 개의 상자를 남겨 두는 것이 좋을 것이라고 우리에게 물어 보았다. 그러나 우리가 호텔에 돌아 왔을 때 아무도 상자에 대해 알지 못했습니다. 우리가 체크인 한 날에 직원에게 점원에게 확인하라고 직원에게 요청했을 때, 우리는 상자가 버려 졌다고 들었습니다. 이것은 매우 실망 스러웠습니다. 마음이 상한 사과와 설명이 없었으며 상황을 해결하려는 시도가 없었습니다. 말할 것도없이, 우리는 그 밖의 곳에 머물기로 결정했다. 호텔 자체는 괜찮았다. 무료 공항 교통편은 좋았습니다. 그것은 공항에 가까웠지만 호텔 인근에는별로 없었습니다. 우리는 아침 식사로 각각 15,000 원을 지불했지만 그만한 가치는 없었습니다. 차라리 그 중 일부를 소비하고 편의점에서 커피와 샌드위치를 구입할 것입니다."
5,"제주 공항에 가까워 고객 서비스가 우수하여 3 박의 새로운 제주 노블레스에 머물 렀습니다.  경영 지원팀 리더 인 테드 에이 김 (Ted E Kim)은 제주에서 우리를 편안하고 편하게 느끼도록하기 위해 나섰습니다. 그는 30 년 이상 경험이 풍부한 VIP 택시에서 박희경 (Park Hee Kyung, 064 - 746 - 8879)과 120,000 원으로 1 일 동안 개인 자동차를 준비하고 업무에 열정적이었습니다. 그는 영어를 많이하지 않지만 Google 번역을 사용하여 대화를 나누고 제주에 관해 이야기합니다.  우리 체재는 아침 식사를 포함했고 음식은 신선한 날마다 준비된다. 주로 한국 음식, 야채, 매운 볶음, 쌀과 달걀입니다. 수프, 과일 2 종 (파인애플 및 바나나 컷), 시리얼 및 빵도 있습니다.  호텔은 무료 주차가 가능하며 인근 지역을 걷기는 가능하지만 아직 관광을 위해 개발되지 않았기 때문에 자동차를 소지하고 있거나 여행을 준비하는 것이 가장 좋습니다."
5,공항15분 거리쯤 되고 서쪽 여행으로는 위치는 최고 밤문화 즐길수 있는 시내이고 오분거리에 이호해변가두 있어 탁월한 선택이였음
4,友達が予約してくれたのですが、 清潔で良かったです。 近くにミカン畑もあり、 静かで夜もぐっすり寝むれました。
4,"Искали место, где можно остановиться непосредственно рядом с пляжем. Это было основным фактором выбора данного места. Очень удобно после плескания в море подняться в номер, помыться, передохнуть и двигаться дальше на осмотр достоинств Чеджу. Выбрали номер с видом на пляж на 5 этаже,  очень красивый вид. Мебель без изысков, все очень простенько, но чисто.  Расположение является самым огромным плюсом данного места. "
5,"위치:  이 펜션은 협재 해변의 하얀 모래사장이 있는 중심가에 위치하고, 많은 상점과 레스토랑이 주변에 있다.   펜션 에서 숙박을 하지 않았다, 하지만 우리는 해변에서의 하루를 보낼 후 택시를 찾을 수 없기 때문에 호텔로 돌아와서 바쁜 주말. 우리는 우리를 도움 요청 여부에 아, 주인 이 펜션이 만나는 클라라 관리자 /. 그녀는 우리에게 매우 좋은, 문제에 대한 여러 택시 회사가 마지막으로 우리를 발견 한 때까지 호출을 하게 해 주소를 다시 설명해 드라이버, 완전히 해 있었습니다. 다음에도 올 것이기 때문에 아주 좋은 위치의 멋진 펜션 이."
3,여름에오면 협재해수욕장 바로앞이라 좋을거같아요~~ 1층엔 카페베네가 있고요 최근에 지어진거같진 않아요  5층 뷰도 멋져요!!!
3,"As this pension is placed just at Hyeopjae Beach the pension is the place to stay if you are looking for a room with a great seaview. Our room was equipped with a large flat screen television, bathroom, aircon and a small kitchen where you could cook. The room was nothing special, the pension is to be chosen because of location and view. The disadvantages were, however, that the room had not been cleaned before our arrival (check-in time was 2 p.m. and check-out time was 2 p.m. which could make some explanation and may cause some difficulties for the cleaning personnel), kitchen utensils were dirty, there was no cleaning during our three nights stay (maybe because of the place's status as a pension?) and the staff showed to be tired of tourists after a long season. There were"
4,"우도랑 성산일출봉 근처 숙소 찾다가 깔끔해보여 예약하게 된 욜로 펜션입니다. 조용한 곳에 위치하고 있구요. 주변에도 주택 몇 채만 보이고 아무것도 없다고 보시면 됩니다.   사장님 너무 친절하셨구요. 저희가 방문 예상시간 말씀드렸는데, 생각보다 너무 늦게 도착했어요. 그런데 사장님이 너무 일찍 부터 에어컨을 켜 놓으셔서 8월달 한 여름 인데도 추울 정도로 방이 시원했어요. ^^; 죄송하기도 하고 감사하기도 했습니다. ㅎㅎ   저희는 바베큐 신청 안해서 조리도구나 다른건 사용 안했는데, 방은 깨끗하고 깔끔했어요.   다음 날 출발할 때도 저희가 사장님이 운영하는 카페에서 와플하고 음료를 주문 했는데, 커피는 그냥 주셨어요. 정말 맛있게 잘 먹었습니다. :) 아, 그리고 카페 앞에 핀 해바라기 꽃이 빨간색 컨테이너 박스 모습의 욜로 펜션과 잘 어울렸어요."
5,"저는 지난 주에 yolo 펜션 - 끝.  이러한 놀라운 숙박.  자주 비즈니스나 레저 여행객. 저는 이 환상적인 부부를 환영 했다.  여기서 집에서 느낄 것이다.  많은 팁을 배정해줄 제주 (짧은 방법 한라산 여행, 좋은 곳에 사우나, 좋은 해변 등)  위치는 좋은 곳에 잘 연결되지 있는 버스 701 제주.  공공 체육 시설을 즐길 수 있는 50 미터 yolo 펜션. 헬스장은 외부에 완전히 비어 가든이 있고. 아침에 해변을 따라 달리 papiolani 짧은 체육관에서 운동 및 마무리, 환상적인 아침 식사를 즐길 수 있는 좋은 방법.  전에 나의 일. 물과 커피를 무료로 받는 일을 즐길 것. 매우 친절함!   저는 펜션 을 강력 추천합니다"
5,"나는이 호텔을 강하게 추천한다! ! ! . 처음에 나는 제주에 도착했을 때 내가 나의 나라에서 예약했던 나의 이전의 숙소를 본다. 그것은 끔찍한 일이어서 취소하고 제주를 떠났다. 마침내 나는 이것을 발견했다! ! ! ! ! ! Ajumma는 매우 친절했다. 그녀는 우리에게 할인을 주었다. 이 호텔에는 큰 방이있었습니다. 1 박당 가격은 80,000 원이지만 6 인의 숙박이 가능합니다! ! ! ! ! 그녀는 주차장, 엘리베이터, 수건, 헤어 드라이어, 비누, 샴푸, 차, 커피를 가지고 있었지만 아침은 먹지 않았습니다. 위치가 아주 좋습니다! ! 여기에 밤 생활을 보낼 수 있습니다! ! ! 레스토랑, 쇼핑 거리 및 바 많이 있습니다."
4,"새 건물이고  깨끗한 침구, 욕실도 깨끗하고 냉장고는 소음이 없으며 생수 두병과 음료2캔 있습니다. 에어컨도 잘됩니다. 넓은 tv도 있어요.그리고 치약.. 면도기도 줍니다 그러나 방이 작어요. 침구를 제외하면 매우 협소하며 슬리퍼도 없고 의자도 없어 불편했어요. 주차장은 3대정도.. 그러나 호텔급은 아니지만 모텔로는 괜찮은 편입니다. "
3,"40 객실을 갖춘, 평범한 서비스는 평범한 호텔입니다.   서비스: 제가 예약한 호텔과. com, 및 도착했을 때, 리셉션 직원이, 다소 제한적이지만 영어로, 제가 지적한 이들과 함께 했습니다. 우리의 예약을 찾는 유일한 분에 대해. 다른 시간. 나는 나의 여행 파트너인 욕실에서 나를 기다리는 밤에 로비에 나갔다. 나 한테 와서 내 확인을 요청하는 방 키를! 제가 느낀 기분을 상하게 하고. 한 옷을 입고 간 것은 관광 (한국 인 들 있지 않을 다운 재킷 도 주위에 때 9' c 었다!), 나의 어떤 점을 확인? 의심도 했고, 그들은 할 수 있는 방법이 훨씬 더 불쾌 하다. 그러나 가장 제한적이기 때문에 그의 영어...  가격: 주변에 다른 호텔들 보다 저렴한 가격, 하지만 꼭 싼 호스텔 들도, 이 모든 것을 원하는 경우.   객실: 제가 머물렀던 방은 전체적으로 깨끗합니다. 그러나, 이 작은! 한국에서 여러 호텔에서 묵었는데, 저는 제주도에서 작은 호텔 방 생각하지 않을 수 있는 서울보다 (에서 sieoso 호텔 서울, 하는 부티크 호텔로)! 더블 침대가 방의 대부분을 차지, 정말 많은 공간이 움직이지 않았다. 이화 열 받고... 이 상상할 수 있습니다.   욕실: 욕실의 없는 없습니다. 나는 이해할 수 없는, 하지만 많은 한국의 호텔들을 샤워부스와 화장실 + 파티션 / 한커튼 세면대. 물론 이같은 사례 cj 호텔. 파티션 / 커튼을 하지 않고, 욕실은 샤워를 하고 축축하고 눅눅한 곳에 젖은 후, 그 불편한 화장실이 업로드됩니다. 하고 싶지 않은 욕실이 마련되어 있습니다.   편의 시설: 잘"
