LCLAS_NM,MLSFC_NM,SIGNGU_NM,AREA_POPLTN_STDIZ_FCLTY_SCORE
문화예술,지역문화시설,경기도 연천군,22.06084
문화예술,지역문화시설,경기도 가평군,21.09265
문화예술,지역문화시설,경기도 양평군,17.75525
문화예술,지역문화시설,강원도 춘천시,12.35953
문화예술,지역문화시설,강원도 원주시,12.37897
문화예술,지역문화시설,강원도 강릉시,18.2422
문화예술,지역문화시설,강원도 동해시,10.08232
문화예술,지역문화시설,강원도 태백시,26.76153
문화예술,지역문화시설,강원도 속초시,10.50517
문화예술,지역문화시설,강원도 삼척시,31.65651
문화예술,지역문화시설,강원도 홍천군,19.16249
문화예술,지역문화시설,강원도 횡성군,31.30387
문화예술,지역문화시설,강원도 영월군,44.39593
문화예술,지역문화시설,강원도 평창군,26.69159
문화예술,지역문화시설,강원도 정선군,20.96365
문화예술,지역문화시설,강원도 철원군,8.31624
문화예술,지역문화시설,강원도 화천군,19.69405
문화예술,지역문화시설,강원도 양구군,31.29862
문화예술,지역문화시설,강원도 인제군,11.35582
문화예술,지역문화시설,강원도 고성군,15.17599
문화예술,지역문화시설,강원도 양양군,45.84151
문화예술,지역문화시설,충청북도 청주시,6.56953
문화예술,지역문화시설,충청북도 충주시,21.89483
문화예술,지역문화시설,충청북도 제천시,16.80073
문화예술,지역문화시설,충청북도 보은군,62.69344
문화예술,지역문화시설,충청북도 옥천군,35.14729
문화예술,지역문화시설,충청북도 영동군,83.72226
문화예술,지역문화시설,충청북도 증평군,19.56313
문화예술,지역문화시설,충청북도 진천군,18.16484
문화예술,지역문화시설,충청북도 괴산군,88.54824
문화예술,지역문화시설,충청북도 음성군,13.33019
문화예술,지역문화시설,충청북도 단양군,44.52771
문화예술,지역문화시설,충청남도 천안시,5.77408
문화예술,지역문화시설,충청남도 공주시,63.98429
문화예술,지역문화시설,충청남도 보령시,18.48681
문화예술,지역문화시설,충청남도 아산시,9.27965
문화예술,지역문화시설,충청남도 서산시,14.90769
문화예술,지역문화시설,충청남도 논산시,54.1292
문화예술,지역문화시설,충청남도 계룡시,11.53208
문화예술,지역문화시설,충청남도 당진시,15.45514
문화예술,지역문화시설,충청남도 금산군,37.19472
문화예술,지역문화시설,충청남도 부여군,87.70446
문화예술,지역문화시설,충청남도 서천군,25.76065
문화예술,지역문화시설,충청남도 청양군,54.33286
문화예술,지역문화시설,충청남도 홍성군,12.84568
문화예술,지역문화시설,충청남도 예산군,41.65811
문화예술,지역문화시설,충청남도 태안군,30.11567
문화예술,지역문화시설,전라북도 전주시,3.5667
문화예술,지역문화시설,전라북도 군산시,8.76889
문화예술,지역문화시설,전라북도 익산시,16.92255
문화예술,지역문화시설,전라북도 정읍시,36.17838
문화예술,지역문화시설,전라북도 남원시,37.12262
문화예술,지역문화시설,전라북도 김제시,40.01075
문화예술,지역문화시설,전라북도 완주군,17.28018
문화예술,지역문화시설,전라북도 진안군,87.43363
문화예술,지역문화시설,전라북도 무주군,100
문화예술,지역문화시설,전라북도 장수군,73.8113
문화예술,지역문화시설,전라북도 임실군,88.63381
문화예술,지역문화시설,전라북도 순창군,38.61578
문화예술,지역문화시설,전라북도 고창군,85.86835
문화예술,지역문화시설,전라북도 부안군,53.62615
문화예술,지역문화시설,전라남도 목포시,9.57999
문화예술,지역문화시설,전라남도 여수시,8.76206
문화예술,지역문화시설,전라남도 순천시,15.85249
문화예술,지역문화시설,전라남도 나주시,34.97953
문화예술,지역문화시설,전라남도 광양시,7.7723
문화예술,지역문화시설,전라남도 담양군,65.98867
문화예술,지역문화시설,전라남도 곡성군,63.98093
문화예술,지역문화시설,전라남도 구례군,100
문화예술,지역문화시설,전라남도 고흥군,53.11824
문화예술,지역문화시설,전라남도 보성군,51.00021
문화예술,지역문화시설,전라남도 화순군,60.95491
문화예술,지역문화시설,전라남도 장흥군,51.68494
문화예술,지역문화시설,전라남도 강진군,53.16246
문화예술,지역문화시설,전라남도 해남군,49.84474
문화예술,지역문화시설,전라남도 영암군,62.20644
문화예술,지역문화시설,전라남도 무안군,24.92282
문화예술,지역문화시설,전라남도 함평군,48.04645
문화예술,지역문화시설,전라남도 영광군,31.69457
문화예술,지역문화시설,전라남도 장성군,50.08967
문화예술,지역문화시설,전라남도 완도군,29.70682
문화예술,지역문화시설,전라남도 진도군,34.8434
문화예술,지역문화시설,전라남도 신안군,59.45956
문화예술,지역문화시설,경상북도 포항시,7.6919
문화예술,지역문화시설,경상북도 경주시,47.22057
문화예술,지역문화시설,경상북도 김천시,20.43708
문화예술,지역문화시설,경상북도 안동시,78.44051
문화예술,지역문화시설,경상북도 구미시,11.68676
문화예술,지역문화시설,경상북도 영주시,35.75254
문화예술,지역문화시설,경상북도 영천시,36.03503
문화예술,지역문화시설,경상북도 상주시,35.47151
문화예술,지역문화시설,경상북도 문경시,20.80108
문화예술,지역문화시설,경상북도 경산시,8.41497
문화예술,지역문화시설,경상북도 군위군,67.35148
문화예술,지역문화시설,경상북도 의성군,63.36694
문화예술,지역문화시설,경상북도 청송군,96.83709
문화예술,지역문화시설,경상북도 영양군,100
문화예술,지역문화시설,경상북도 영덕군,94.79309
문화예술,지역문화시설,경상북도 청도군,61.87695
문화예술,지역문화시설,경상북도 고령군,58.24114
문화예술,지역문화시설,경상북도 성주군,86.56915
문화예술,지역문화시설,경상북도 칠곡군,17.60281
문화예술,지역문화시설,경상북도 예천군,19.24596
문화예술,지역문화시설,경상북도 봉화군,84.61235
문화예술,지역문화시설,경상북도 울진군,28.33178
문화예술,지역문화시설,경상북도 울릉군,99.23295
문화예술,지역문화시설,경상남도 창원시,2.64538
문화예술,지역문화시설,경상남도 진주시,11.02721
문화예술,지역문화시설,경상남도 통영시,17.02828
문화예술,지역문화시설,경상남도 사천시,16.26356
문화예술,지역문화시설,경상남도 김해시,2.72913
문화예술,지역문화시설,경상남도 밀양시,52.95147
문화예술,지역문화시설,경상남도 거제시,5.5324
문화예술,지역문화시설,경상남도 양산시,4.15995
문화예술,지역문화시설,경상남도 의령군,91.75785
문화예술,지역문화시설,경상남도 함안군,40.76944
문화예술,지역문화시설,경상남도 창녕군,51.46021
문화예술,지역문화시설,경상남도 고성군,47.52867
문화예술,지역문화시설,경상남도 남해군,35.20254
문화예술,지역문화시설,경상남도 하동군,48.97726
문화예술,지역문화시설,경상남도 산청군,69.94105
문화예술,지역문화시설,경상남도 함양군,42.23716
문화예술,지역문화시설,경상남도 거창군,51.74035
문화예술,지역문화시설,경상남도 합천군,100
문화예술,지역문화시설,제주특별자치도 제주시,13.92541
문화예술,지역문화시설,제주특별자치도 서귀포시,25.52985
문화예술,학교/교육기관,서울특별시 종로구,41.74452
문화예술,학교/교육기관,서울특별시 중구,33.24025
문화예술,학교/교육기관,서울특별시 용산구,15.63377
문화예술,학교/교육기관,서울특별시 성동구,17.44309
문화예술,학교/교육기관,서울특별시 광진구,15.40441
문화예술,학교/교육기관,서울특별시 동대문구,15.82902
문화예술,학교/교육기관,서울특별시 중랑구,10.12348
문화예술,학교/교육기관,서울특별시 성북구,19.50561
문화예술,학교/교육기관,서울특별시 강북구,9.25767
문화예술,학교/교육기관,서울특별시 도봉구,13.78651
문화예술,학교/교육기관,서울특별시 노원구,19.48031
문화예술,학교/교육기관,서울특별시 은평구,11.47219
문화예술,학교/교육기관,서울특별시 서대문구,17.98436
문화예술,학교/교육기관,서울특별시 마포구,14.50326
문화예술,학교/교육기관,서울특별시 양천구,11.63426
문화예술,학교/교육기관,서울특별시 강서구,12.18677
문화예술,학교/교육기관,서울특별시 구로구,12.80891
문화예술,학교/교육기관,서울특별시 금천구,11.84713
문화예술,학교/교육기관,서울특별시 영등포구,12.55579
문화예술,학교/교육기관,서울특별시 동작구,13.97763
문화예술,학교/교육기관,서울특별시 관악구,9.54353
문화예술,학교/교육기관,서울특별시 서초구,15.10116
문화예술,학교/교육기관,서울특별시 강남구,13.71994
문화예술,학교/교육기관,서울특별시 송파구,11.12575
문화예술,학교/교육기관,서울특별시 강동구,10.5342
문화예술,학교/교육기관,부산광역시 중구,22.71725
문화예술,학교/교육기관,부산광역시 서구,23.69455
문화예술,학교/교육기관,부산광역시 동구,19.88044
문화예술,학교/교육기관,부산광역시 영도구,28.72765
문화예술,학교/교육기관,부산광역시 부산진구,19.74162
문화예술,학교/교육기관,부산광역시 동래구,18.72594
문화예술,학교/교육기관,부산광역시 남구,20.3526
문화예술,학교/교육기관,부산광역시 북구,18.83213
문화예술,학교/교육기관,부산광역시 해운대구,17.47277
문화예술,학교/교육기관,부산광역시 사하구,20.1437
문화예술,학교/교육기관,부산광역시 금정구,24.33307
문화예술,학교/교육기관,부산광역시 강서구,27.30223
문화예술,학교/교육기관,부산광역시 연제구,13.92362
문화예술,학교/교육기관,부산광역시 수영구,14.29756
문화예술,학교/교육기관,부산광역시 사상구,22.17215
문화예술,학교/교육기관,부산광역시 기장군,21.1812
문화예술,학교/교육기관,대구광역시 중구,35.03726
문화예술,학교/교육기관,대구광역시 동구,19.36808
문화예술,학교/교육기관,대구광역시 서구,20.15161
문화예술,학교/교육기관,대구광역시 남구,18.46595
문화예술,학교/교육기관,대구광역시 북구,21.5293
문화예술,학교/교육기관,대구광역시 수성구,18.62315
문화예술,학교/교육기관,대구광역시 달서구,21.75117
문화예술,학교/교육기관,대구광역시 달성군,21.27154
문화예술,학교/교육기관,인천광역시 중구,25.73871
문화예술,학교/교육기관,인천광역시 동구,24.76306
문화예술,학교/교육기관,인천광역시 미추홀구,11.89959
문화예술,학교/교육기관,인천광역시 연수구,20.81045
문화예술,학교/교육기관,인천광역시 남동구,16.19308
문화예술,학교/교육기관,인천광역시 부평구,17.2243
문화예술,학교/교육기관,인천광역시 계양구,17.24444
문화예술,학교/교육기관,인천광역시 서구,15.94057
문화예술,학교/교육기관,인천광역시 강화군,0.08161
