LCLAS_NM,MLSFC_NM,SIGNGU_NM,AREA_ARBY_STDIZ_FCLTY_SCORE
문화예술,지역문화시설,경기도 광주시,21.7412
문화예술,지역문화시설,경기도 양주시,10.82238
문화예술,지역문화시설,경기도 포천시,5.20818
문화예술,지역문화시설,경기도 여주시,3.99835
문화예술,지역문화시설,경기도 연천군,0.89535
문화예술,지역문화시설,경기도 가평군,14.0094
문화예술,지역문화시설,경기도 양평군,2.59256
문화예술,지역문화시설,강원도 춘천시,3.11561
문화예술,지역문화시설,강원도 원주시,5.19928
문화예술,지역문화시설,강원도 강릉시,3.52447
문화예술,지역문화시설,강원도 동해시,4.68155
문화예술,지역문화시설,강원도 태백시,3.23172
문화예술,지역문화시설,강원도 속초시,8.20913
문화예술,지역문화시설,강원도 삼척시,1.4316
문화예술,지역문화시설,강원도 홍천군,0.49156
문화예술,지역문화시설,강원도 횡성군,1.20905
문화예술,지역문화시설,강원도 영월군,1.21529
문화예술,지역문화시설,강원도 평창군,0.50891
문화예술,지역문화시설,강원도 정선군,0.37048
문화예술,지역문화시설,강원도 철원군,0.20151
문화예술,지역문화시설,강원도 화천군,0.27787
문화예술,지역문화시설,강원도 양구군,0.76462
문화예술,지역문화시설,강원도 인제군,0
문화예술,지역문화시설,강원도 고성군,0.4115
문화예술,지역문화시설,강원도 양양군,1.74165
문화예술,지역문화시설,충청북도 청주시,7.40366
문화예술,지역문화시설,충청북도 충주시,5.65326
문화예술,지역문화시설,충청북도 제천시,3.63197
문화예술,지역문화시설,충청북도 보은군,2.02397
문화예술,지역문화시설,충청북도 옥천군,2.95696
문화예술,지역문화시설,충청북도 영동군,6.75464
문화예술,지역문화시설,충청북도 증평군,0.60205
문화예술,지역문화시설,충청북도 진천군,19.2965
문화예술,지역문화시설,충청북도 괴산군,7.50894
문화예술,지역문화시설,충청북도 음성군,1.13118
문화예술,지역문화시설,충청북도 단양군,0.99187
문화예술,지역문화시설,충청남도 천안시,6.81173
문화예술,지역문화시설,충청남도 공주시,7.11581
문화예술,지역문화시설,충청남도 보령시,2.80921
문화예술,지역문화시설,충청남도 아산시,6.01652
문화예술,지역문화시설,충청남도 서산시,3.15963
문화예술,지역문화시설,충청남도 논산시,10.44354
문화예술,지역문화시설,충청남도 계룡시,8.75424
문화예술,지역문화시설,충청남도 당진시,3.55565
문화예술,지역문화시설,충청남도 금산군,2.94274
문화예술,지역문화시설,충청남도 부여군,8.191
문화예술,지역문화시설,충청남도 서천군,3.2722
문화예술,지역문화시설,충청남도 청양군,3.09581
문화예술,지역문화시설,충청남도 홍성군,2.75059
문화예술,지역문화시설,충청남도 예산군,5.58667
문화예술,지역문화시설,충청남도 태안군,1.69893
문화예술,지역문화시설,전라북도 전주시,14.7231
문화예술,지역문화시설,전라북도 군산시,5.31308
문화예술,지역문화시설,전라북도 익산시,9.14588
문화예술,지역문화시설,전라북도 정읍시,5.16536
문화예술,지역문화시설,전라북도 남원시,3.54369
문화예술,지역문화시설,전라북도 김제시,5.62876
문화예술,지역문화시설,전라북도 완주군,1.75683
문화예술,지역문화시설,전라북도 진안군,2.3818
문화예술,지역문화시설,전라북도 무주군,3.65145
문화예술,지역문화시설,전라북도 장수군,2.61238
문화예술,지역문화시설,전라북도 임실군,3.55144
문화예술,지역문화시설,전라북도 순창군,1.80805
문화예술,지역문화시설,전라북도 고창군,6.8832
문화예술,지역문화시설,전라북도 부안군,5.05384
문화예술,지역문화시설,전라남도 목포시,19.86458
문화예술,지역문화시설,전라남도 여수시,2.34795
문화예술,지역문화시설,전라남도 순천시,4.63613
문화예술,지역문화시설,전라남도 나주시,6.36188
문화예술,지역문화시설,전라남도 광양시,2.42679
문화예술,지역문화시설,전라남도 담양군,6.18947
문화예술,지역문화시설,전라남도 곡성군,2.81998
문화예술,지역문화시설,전라남도 구례군,5.39377
문화예술,지역문화시설,전라남도 고흥군,2.40367
문화예술,지역문화시설,전라남도 보성군,2.33123
문화예술,지역문화시설,전라남도 화순군,4.42069
문화예술,지역문화시설,전라남도 장흥군,2.50703
문화예술,지역문화시설,전라남도 강진군,2.80886
문화예술,지역문화시설,전라남도 해남군,2.82153
문화예술,지역문화시설,전라남도 영암군,4.76936
문화예술,지역문화시설,전라남도 무안군,4.42399
문화예술,지역문화시설,전라남도 함평군,3.14872
문화예술,지역문화시설,전라남도 영광군,2.71541
문화예술,지역문화시설,전라남도 장성군,3.82284
문화예술,지역문화시설,전라남도 완도군,1.06291
문화예술,지역문화시설,전라남도 진도군,0.78247
문화예술,지역문화시설,전라남도 신안군,1.71172
문화예술,지역문화시설,경상북도 포항시,3.2643
문화예술,지역문화시설,경상북도 경주시,8.4439
문화예술,지역문화시설,경상북도 김천시,2.62218
문화예술,지역문화시설,경상북도 안동시,7.45224
문화예술,지역문화시설,경상북도 구미시,7.99686
문화예술,지역문화시설,경상북도 영주시,5.06728
문화예술,지역문화시설,경상북도 영천시,3.66205
문화예술,지역문화시설,경상북도 상주시,2.40398
문화예술,지역문화시설,경상북도 문경시,1.38747
문화예술,지역문화시설,경상북도 경산시,5.82276
문화예술,지역문화시설,경상북도 군위군,2.23892
문화예술,지역문화시설,경상북도 의성군,2.38262
문화예술,지역문화시설,경상북도 청송군,2.43267
문화예술,지역문화시설,경상북도 영양군,1.91555
문화예술,지역문화시설,경상북도 영덕군,4.01993
문화예술,지역문화시설,경상북도 청도군,3.34539
문화예술,지역문화시설,경상북도 고령군,4.2298
문화예술,지역문화시설,경상북도 성주군,5.52105
문화예술,지역문화시설,경상북도 칠곡군,4.25858
문화예술,지역문화시설,경상북도 예천군,1.41536
문화예술,지역문화시설,경상북도 봉화군,1.80821
문화예술,지역문화시설,경상북도 울진군,1.10317
문화예술,지역문화시설,경상북도 울릉군,11.50994
문화예술,지역문화시설,경상남도 창원시,3.82463
문화예술,지역문화시설,경상남도 진주시,5.4511
문화예술,지역문화시설,경상남도 통영시,2.28958
문화예술,지역문화시설,경상남도 사천시,3.81272
문화예술,지역문화시설,경상남도 김해시,4.30695
문화예술,지역문화시설,경상남도 밀양시,6.39911
문화예술,지역문화시설,경상남도 거제시,3.52834
문화예술,지역문화시설,경상남도 양산시,3.6252
문화예술,지역문화시설,경상남도 의령군,4.52372
문화예술,지역문화시설,경상남도 함안군,5.65653
문화예술,지역문화시설,경상남도 창녕군,5.24806
문화예술,지역문화시설,경상남도 고성군,3.26898
문화예술,지역문화시설,경상남도 남해군,2.25243
문화예술,지역문화시설,경상남도 하동군,2.73858
문화예술,지역문화시설,경상남도 산청군,2.65799
문화예술,지역문화시설,경상남도 함양군,1.91428
문화예술,지역문화시설,경상남도 거창군,3.54476
문화예술,지역문화시설,경상남도 합천군,4.24288
문화예술,지역문화시설,제주특별자치도 제주시,6.2671
문화예술,지역문화시설,제주특별자치도 서귀포시,4.74058
문화예술,학교/교육기관,서울특별시 종로구,62.85585
문화예술,학교/교육기관,서울특별시 중구,100
문화예술,학교/교육기관,서울특별시 용산구,48.20681
문화예술,학교/교육기관,서울특별시 성동구,87.46401
문화예술,학교/교육기관,서울특별시 광진구,94.36078
문화예술,학교/교육기관,서울특별시 동대문구,100
문화예술,학교/교육기관,서울특별시 중랑구,74.72224
문화예술,학교/교육기관,서울특별시 성북구,99.50433
문화예술,학교/교육기관,서울특별시 강북구,42.20352
문화예술,학교/교육기관,서울특별시 도봉구,65.98211
문화예술,학교/교육기관,서울특별시 노원구,80.56691
문화예술,학교/교육기관,서울특별시 은평구,61.01374
문화예술,학교/교육기관,서울특별시 서대문구,92.69891
문화예술,학교/교육기관,서울특별시 마포구,69.80259
문화예술,학교/교육기관,서울특별시 양천구,99.2465
문화예술,학교/교육기관,서울특별시 강서구,55.63604
문화예술,학교/교육기관,서울특별시 구로구,82.34314
문화예술,학교/교육기관,서울특별시 금천구,70.21226
문화예술,학교/교육기관,서울특별시 영등포구,63.80398
문화예술,학교/교육기관,서울특별시 동작구,100
문화예술,학교/교육기관,서울특별시 관악구,57.01238
문화예술,학교/교육기관,서울특별시 서초구,40.52809
문화예술,학교/교육기관,서울특별시 강남구,58.88771
문화예술,학교/교육기관,서울특별시 송파구,74.2847
문화예술,학교/교육기관,서울특별시 강동구,69.04138
문화예술,학교/교육기관,부산광역시 중구,56.91458
문화예술,학교/교육기관,부산광역시 서구,23.67476
문화예술,학교/교육기관,부산광역시 동구,43.02336
문화예술,학교/교육기관,부산광역시 영도구,14.85029
문화예술,학교/교육기관,부산광역시 부산진구,68.89533
문화예술,학교/교육기관,부산광역시 동래구,90.28296
문화예술,학교/교육기관,부산광역시 남구,35.40674
문화예술,학교/교육기관,부산광역시 북구,39.13026
문화예술,학교/교육기관,부산광역시 해운대구,36.73082
문화예술,학교/교육기관,부산광역시 사하구,20.52422
문화예술,학교/교육기관,부산광역시 금정구,22.91275
문화예술,학교/교육기관,부산광역시 강서구,3.79422
문화예술,학교/교육기관,부산광역시 연제구,74.76967
문화예술,학교/교육기관,부산광역시 수영구,56.15164
문화예술,학교/교육기관,부산광역시 사상구,35.43122
문화예술,학교/교육기관,부산광역시 기장군,4.80006
문화예술,학교/교육기관,대구광역시 중구,100
문화예술,학교/교육기관,대구광역시 동구,10.46783
문화예술,학교/교육기관,대구광역시 서구,53.8184
문화예술,학교/교육기관,대구광역시 남구,44.27343
문화예술,학교/교육기관,대구광역시 북구,28.10357
문화예술,학교/교육기관,대구광역시 수성구,29.48103
문화예술,학교/교육기관,대구광역시 달서구,53.30172
문화예술,학교/교육기관,대구광역시 달성군,3.66083
문화예술,학교/교육기관,인천광역시 중구,7.58287
문화예술,학교/교육기관,인천광역시 동구,53.29787
문화예술,학교/교육기관,인천광역시 미추홀구,65.21283
문화예술,학교/교육기관,인천광역시 연수구,31.42989
문화예술,학교/교육기관,인천광역시 남동구,36.44635
문화예술,학교/교육기관,인천광역시 부평구,79.20505
문화예술,학교/교육기관,인천광역시 계양구,32.82822
문화예술,학교/교육기관,인천광역시 서구,21.85208
문화예술,학교/교육기관,인천광역시 강화군,0.13425
문화예술,학교/교육기관,인천광역시 옹진군,1.33859
문화예술,학교/교육기관,광주광역시 동구,15.01421
문화예술,학교/교육기관,광주광역시 서구,37.42984
문화예술,학교/교육기관,광주광역시 남구,27.89552
문화예술,학교/교육기관,광주광역시 북구,26.88179
